from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
l2_memory_cd8_t_cell_alr,l2_proliferating_t_cell_alr,0.954045954045954,0.804020938002345,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory CD8 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of proliferating T cell among PBMCs.)
pb_core_naive_cd4_t_cell_il2_stat5,pb_core_naive_cd8_t_cell_il2_stat5,0.951048951048951,0.601049272875584,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive CD8 T cell (peripheral blood).)
wb_epithelial_mesenchymal_transition,wb_uv_response_dn,0.949050949050949,0.838670850694868,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for epithelial-to-mesenchymal transition.) AND (Gene-set activity score, in whole blood, for genes downregulated in response to UV radiation.)"
pb_cm_cd4_t_cell_il2_stat5,pb_gzmb_cd27_em_cd4_t_cell_il2_stat5,0.948051948051948,0.780786960092962,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
wb_hypoxia,wb_protein_secretion,0.946053946053946,0.738880555915455,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes induced by low-oxygen conditions.) AND (Gene-set activity score, in whole blood, for genes for protein secretion pathway.)"
l2_memory_b_cell_alr,l3_transitional_b_cell,0.942057942057942,0.855001366324076,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory B cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of transitional B cell among PBMCs.)
lip_triglycerides,lip_cholesterol_hdl,0.94005994005994,0.559908265515459,True,supported,0.6,no_directional_evidence,"The PubMed abstracts provide evidence of a relationship between triglycerides and HDL cholesterol, showing they co-vary as metabolic syndrome components (both improved with interventions in PMID 17351155, both associated with fitness perception in PMID 25726220). However, neither source provides explicit directional/causal evidence: INDRA found no forward or reverse statements, and the PubMed abstracts describe correlational changes without establishing that triglycerides causally influence HDL cholesterol or vice versa. The relationship exists but directionality cannot be determined from this evidence.","17351155, 25726220",none,0.0,0.0,0.0,,,,(Triglycerides -- blood fat level (lipid panel).) AND (HDL ('good') cholesterol (lipid panel).)
pb_cd14_cdc2_tnfa_nfkb,pb_cd14_cdc2_inflammatory,0.939060939060939,0.790398772845971,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for inflammatory response within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_hla_drhi_cdc2_tnfa_nfkb,pb_cd14_cdc2_tnfa_nfkb,0.935064935064935,0.604594557041026,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_cm_cd4_t_cell_tnfa_nfkb,pb_gzmb_cd27_em_cd4_t_cell_tnfa_nfkb,0.932067932067932,0.786913812487854,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_ifn_gamma,pb_gzmk_cd56dim_nk_cell_il2_stat5,0.929070929070929,0.595382414176537,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_core_naive_b_cell_tnfa_nfkb,pb_core_memory_b_cell_tnfa_nfkb,0.926073926073926,0.581359107803909,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive B cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within memory B cell (peripheral blood).)
l3_cd95_memory_b_cell_alr,l3_type_2_polarized_memory_b_cell_alr,0.926073926073926,0.554179542986043,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD95(Fas)+ memory B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of type 2 polarized memory B cell among PBMCs.)
chem_globin,chem_protein,0.925074925074925,0.59481536380833,True,supported,0.75,supports_proposed_direction,"The literature supports a relationship where globulin is definitionally derived from total protein (calculated as total protein minus albumin). Both abstracts consistently describe calculated globulin (CG) as ""total protein minus albumin,"" establishing that globulin is mathematically dependent on total protein measurements. This supports the proposed direction where globulin depends on protein levels, not the reverse.","39507534, 37166344",none,0.0,0.0,0.0,,,,(Globulin -- blood proteins including antibodies (often total protein minus albumin).) AND (Total serum protein.)
CXCL10,CXCL9,0.922077922077922,0.572926749057665,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(IP-10 -- interferon-induced chemokine, recruits T cells.) AND (MIG -- interferon-gamma-induced chemokine, recruits T cells.)"
l2_proliferating_nk_cell_alr,l3_proliferating_nk_cell,0.921078921078921,0.501342386751641,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of proliferating NK cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of proliferating NK cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_memory_cd4_t_cell_alr,0.92007992007992,0.736947165611103,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) memory CD4 T cell among PBMCs.)
pb_core_memory_b_cell_il2_stat5,pb_core_memory_b_cell_il6_jak_stat3,0.918081918081918,0.779310507530709,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within memory B cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within memory B cell (peripheral blood).)
bc_rdw,bc_red_blood_cell_count,0.914085914085914,0.793844444342106,True,supported,0.6,no_directional_evidence,"The PubMed abstracts consistently demonstrate a statistical relationship between RDW and RBC count, with multiple studies (PMIDs 41576603, 41546586) showing negative correlations between RDW and RBC. However, none of the abstracts describe a causal or directional mechanism - they all treat these as associated hematological parameters measured together in CBC panels. INDRA found zero directional statements in either direction. The evidence supports that these variables covary but does not establish which parameter influences the other.","41576603, 41914988, 41546586, 41436979, 42131666",none,0.0,0.0,0.0,,,,(Red cell distribution width -- variability in red blood cell size (CBC).) AND (Red blood cell count (CBC).)
lip_cholesterol_hdl,lip_cholesterol_total,0.914085914085914,0.640927191989162,True,inconclusive,0.3,no_directional_evidence,"The PubMed abstracts confirm that HDL cholesterol and total cholesterol are related lipid panel components that are commonly measured together and associated with cardiovascular outcomes. However, neither the INDRA database (0 directional statements in either direction) nor the PubMed abstracts provide evidence for a causal/directional relationship. The abstracts discuss these as co-measured biomarkers in lipid profiles but do not establish that HDL cholesterol causally influences total cholesterol levels or vice versa. Total cholesterol is mathematically defined as the sum of HDL, LDL, and VLDL cholesterol, suggesting if anything a reverse relationship where components determine the total, but this compositional relationship is not explicitly addressed in the evidence.","37092196, 34396927, 38333436, 31531722, 20112843",none,0.0,0.0,0.0,,,,(HDL ('good') cholesterol (lipid panel).) AND (Total cholesterol (lipid panel).)
pb_gzmk_cd56dim_nk_cell_inflammatory,pb_gzmk_cd56dim_nk_cell_il2_stat5,0.91008991008991,0.509160593480536,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_tnfa_nfkb,pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb,0.91008991008991,0.687169470586581,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
l3_klrf1_effector_vd1_gdt_alt_alr,l3_klrf1_effector_vd1_gdt_alr,0.909090909090909,0.672299331910893,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.)
pb_core_naive_cd4_t_cell_ifn_gamma,pb_core_naive_cd4_t_cell_ifn_alpha,0.899100899100899,0.57596567066393,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within naive CD4 T cell (peripheral blood).)
l1_dc_alr,l3_pdc,0.895104895104895,0.849474019405546,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of plasmacytoid dendritic cell among PBMCs.)
pb_gzmk_vd2_gdt_tnfa_nfkb,pb_cm_cd8_t_cell_tnfa_nfkb,0.894105894105894,0.556644859455992,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD8 T cell (peripheral blood).)
sex,LEP,0.893106893106893,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Biological sex (demographic covariate).) AND (Leptin -- hormone from fat tissue that regulates appetite/energy balance.)
wb_epithelial_mesenchymal_transition,wb_apical_junction,0.892107892107892,0.611169770199478,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for epithelial-to-mesenchymal transition.) AND (Gene-set activity score, in whole blood, for genes for apical junction complex (cell-cell adhesion).)"
l1_monocyte_alr,bc_lymphocyte_count,0.889110889110889,0.708831342381413,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Additive-log-ratio (alr) transformed relative abundance of monocyte among PBMCs.) AND (Lymphocyte count -- T cells, B cells, NK cells; adaptive + innate immunity (CBC differential).)"
wb_kras_signaling_up,wb_inflammatory_response,0.886113886113886,0.569918551116166,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes upregulated by KRAS oncogene signaling.) AND (Gene-set activity score, in whole blood, for genes for general inflammatory response.)"
pb_core_naive_b_cell_tnfa_nfkb,pb_transitional_b_cell_tnfa_nfkb,0.886113886113886,0.891502435064152,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive B cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within transitional B cell (peripheral blood).)
pb_core_naive_b_cell_il6_jak_stat3,pb_core_naive_b_cell_inflammatory,0.882117882117882,0.500350473376541,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within naive B cell (peripheral blood).) AND (Pathway activity score for inflammatory response within naive B cell (peripheral blood).)
sex,chem_creatinine,0.881118881118881,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Biological sex (demographic covariate).) AND (Creatinine -- waste product of muscle metabolism, kidney function marker.)"
wb_myc_targets_v1,wb_dna_repair,0.877122877122877,0.742691144004107,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes regulated by the MYC oncogene (proliferation), set 1.) AND (Gene-set activity score, in whole blood, for genes for DNA damage repair.)"
pb_core_cd14_monocyte_tnfa_nfkb,pb_intermediate_monocyte_tnfa_nfkb,0.874125874125874,0.812769572411898,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within intermediate monocyte (peripheral blood).)
l1_monocyte_alr,l3_intermediate_monocyte,0.871128871128871,0.919487682082688,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of monocyte among PBMCs.) AND (Relative abundance / frequency (untransformed) of intermediate monocyte among PBMCs.)
pb_core_cd14_monocyte_il2_stat5,pb_intermediate_monocyte_il2_stat5,0.864135864135864,0.974372529921219,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within intermediate monocyte (peripheral blood).)
l1_nk_cell_alr,l3_proliferating_nk_cell,0.863136863136863,0.738788604764583,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of NK cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of proliferating NK cell among PBMCs.)
pb_gzmk_cd56dim_nk_cell_inflammatory,pb_gzmk_cd56dim_nk_cell_il6_jak_stat3,0.862137862137862,0.624366273604303,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).)
l2_cd16_monocyte_alr,l2_intermediate_monocyte_alr,0.862137862137862,0.923896163051718,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD16 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of intermediate monocyte among PBMCs.)
TNFRSF1B,HAVCR2,0.859140859140859,0.647127216863406,True,inconclusive,0.2,no_directional_evidence,"No PubMed abstracts were retrieved, and INDRA found zero forward or reverse directional statements. The single undirected statement (Activation type) confirms some relationship may exist but provides no directional information. Without directional evidence, we cannot validate the proposed TNFRSF1B -> HAVCR2 direction.",,none,0.0,0.0,1.0,,,39543125,"(TNF Receptor 2 (TNF-R2) -- receptor mediating TNF signaling.) AND (TIM-3 -- immune checkpoint receptor, marks exhausted T/NK cells.)"
wb_apoptosis,wb_cholesterol_homeostasis,0.858141858141858,0.752988987211367,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for programmed cell death.) AND (Gene-set activity score, in whole blood, for genes for cholesterol regulation.)"
l1_monocyte_alr,bc_monocyte_count,0.853146853146853,0.645884218068545,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of monocyte among PBMCs.) AND (Monocyte count -- precursors to macrophages/dendritic cells (CBC differential).)
pb_core_cd16_monocyte_tnfa_nfkb,pb_core_cd16_monocyte_inflammatory,0.853146853146853,0.826708943568406,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD16 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within CD16 monocyte (peripheral blood).)
TNFRSF1B,TNFRSF1A,0.852147852147852,0.546578049836626,True,inconclusive,0.3,no_directional_evidence,"While the PubMed abstracts clearly establish that TNFRSF1A (TNF-R1) and TNFRSF1B (TNF-R2) are functionally related receptors that both respond to TNF signaling and exhibit cross-talk (particularly via TRAF2), none of the abstracts describe a direct regulatory relationship where TNFRSF1B regulates, activates, or inhibits TNFRSF1A. The INDRA database contains zero directional statements in either direction. The abstracts describe parallel signaling pathways and functional differences between the two receptors, but not a directed causal relationship from TNFRSF1B to TNFRSF1A.","26993379, 18825372, 20704259, 20194223, 21668898",none,0.0,0.0,0.0,,,,(TNF Receptor 2 (TNF-R2) -- receptor mediating TNF signaling.) AND (TNF Receptor 1 (TNF-R1) -- receptor mediating TNF signaling.)
wb_coagulation,wb_complement,0.846153846153846,0.617403075360579,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for blood coagulation.) AND (Gene-set activity score, in whole blood, for genes for the complement immune system.)"
l3_isg_naive_cd4_t_cell_alr,l3_isg_naive_cd8_t_cell_alr,0.842157842157842,0.970684917946828,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD8 T cell among PBMCs.)
pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5,0.841158841158841,0.618319363034366,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_core_naive_b_cell_ifn_gamma,pb_core_memory_b_cell_ifn_gamma,0.84015984015984,0.712463921804075,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive B cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within memory B cell (peripheral blood).)
bc_lymphocyte_count,bc_wbc,0.839160839160839,0.765779654310925,True,inconclusive,,,Feature missing from glossary -- could not build a search query.,,,,,,,,,
l1_nk_cell_alr,l3_gzmk_cd56dim_nk_cell_alr,0.835164835164835,0.695919778034941,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of Granzyme K+ CD56dim NK cell among PBMCs.)
l3_sox4_naive_cd4_t_cell_alr,l2_naive_cd8_t_cell_alr,0.832167832167832,0.864131600694314,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of naive CD8 T cell among PBMCs.)
GZMA,LAG3,0.831168831168831,0.554206721344645,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Granzyme A -- cytotoxic enzyme released by NK/T cells.) AND (LAG-3 -- immune checkpoint receptor, dampens T cell activity.)"
