from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
CCL4,GZMB,0.94,0.978723404255319,True,supported,0.4,conflicting,"INDRA statements confirm a relationship exists between CCL4 and GZMB with 5 undirected statements and multiple directional statements. However, the directional evidence is conflicting: 3 forward statements (CCL4->GZMB) including 1 Activation vs 4 reverse statements (GZMB->CCL4) including 1 Activation and 1 IncreaseAmount. The reverse direction has slightly more evidence and includes a stronger mechanistic statement type (IncreaseAmount), making it difficult to support the proposed direction over the reverse.",,conflicting,3.0,4.0,5.0,"34025649, 34312385, 36185677","30563459, 34025649, 34258887, 36185677","30563459, 34025649, 34258887, 34312385, 36185677","(MIP-1beta -- chemokine, recruits immune cells.) AND (Granzyme B -- cytotoxic enzyme released by NK/T cells.)"
TNFRSF1A,IL6,0.94,0.98936170212766,True,supported,0.55,conflicting,"INDRA statements confirm a relationship exists between TNFRSF1A and IL6 with 14 forward directional statements (TNFRSF1A -> IL6) versus 12 reverse statements (IL6 -> TNFRSF1A), indicating conflicting directional evidence. While the forward direction has slightly more support (including 4 activations, 1 increase amount), the reverse direction also shows substantial mechanistic evidence (1 activation, 1 increase amount, 3 inhibitions), making it unclear which direction is dominant. No PubMed abstracts were available to provide additional context.",,conflicting,14.0,12.0,19.0,"11562425, 16678037, 17070836, 17114246, 18938092, 20370892, 21191629, 21282379, 21410936, 27057100, 27750040, 28849198, 29260199, 29382797, 30914326, 31167397, 31926126, 32235173, 32327345, 32695109, 33144895, 37995395","11232179, 12763364, 21282379, 27057100, 27750040, 29260199, 29494909, 30914326, 31167397, 32235173, 32298194, 32695109, 33144895, 35682957, 37041130, 39774843","11232179, 11562425, 12763364, 16678037, 17070836, 17114246, 18938092, 20370892, 21191629, 21282379, 21410936, 27057100, 27750040, 28849198, 29260199, 29382797, 29494909, 30914326, 31167397, 31926126, 32235173, 32298194, 32327345, 32695109, 33144895, 35682957, 37041130, 37995395, 39774843",(TNF Receptor 1 (TNF-R1) -- receptor mediating TNF signaling.) AND (Interleukin-6 -- major pro-inflammatory cytokine.)
hemoglobin,IL18,0.93,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Oxygen-carrying protein in red blood cells (CBC).) AND (Interleukin-18 -- pro-inflammatory cytokine, activates NK/T cells.)"
GDF15,TNFRSF1A,0.92,1.0,True,supported,0.4,no_directional_evidence,"INDRA reports 2 complex formation statements between GDF15 and TNFRSF1A, indicating a physical relationship exists. However, all statements are of type ""Complex"" which is non-directional and appears equally in forward, reverse, and undirected categories. No PubMed abstracts were retrieved, and complex formation does not inherently support either causal direction.",,conflicting,2.0,2.0,2.0,"36508390, 37997735","36508390, 37997735","36508390, 37997735","(Growth Differentiation Factor 15 -- stress-response cytokine, marker of aging/mitochondrial stress.) AND (TNF Receptor 1 (TNF-R1) -- receptor mediating TNF signaling.)"
CXCL8,CCL11,0.92,0.684782608695652,True,supported,0.4,supports_reverse_direction,"The literature clearly supports a relationship between CXCL8 and CCL11. However, the evidence more strongly supports the reverse direction (CCL11 -> CXCL8). PMID 11884459 explicitly demonstrates that eotaxin/CCL11 suppresses IL-8/CXCL8 secretion from endothelial cells, and PMID 18380907 shows bacteria inhibit eotaxin-1 release. The INDRA statements show 10 reverse statements (including inhibition and regulation) versus 8 forward statements, with the reverse direction including more explicit regulatory mechanisms (Inhibition, IncreaseAmount, DecreaseAmount) rather than just complex formation.","11884459, 18380907, 12915769",conflicting,8.0,10.0,12.0,"16464446, 20164782, 25450766, 28192415, 29218043, 31780824, 32174850, 33237823, 36184636","10233874, 11884459, 12204895, 16464446, 20164782, 25450766, 28751819, 29218043, 29678603, 31780824, 33237823, 36184636, 36635572, 37860000","10233874, 11884459, 12204895, 16464446, 20164782, 25450766, 28192415, 28751819, 29218043, 29678603, 31780824, 32174850, 33237823, 36184636, 36635572, 37860000",(Interleukin-8 -- chemokine that recruits neutrophils.) AND (Eotaxin-1 -- chemokine that recruits eosinophils.)
CXCL8,CD8A,0.92,0.684782608695652,True,supported,0.6,supports_proposed_direction,"INDRA provides evidence for the proposed direction with 1 forward Activation statement (CXCL8 -> CD8A) and 0 reverse statements, yielding a clear forward directional signal. However, no PubMed abstracts were retrieved to provide additional context or validation, limiting confidence in the assessment despite the directional evidence from INDRA.",,forward,1.0,0.0,1.0,1971531,,1971531,(Interleukin-8 -- chemokine that recruits neutrophils.) AND (CD8-alpha -- surface marker defining cytotoxic T cells.)
TNFRSF1B,PDCD1,0.92,0.896739130434783,True,supported,0.6,supports_reverse_direction,"INDRA reports 1 reverse directional statement (PDCD1 -> TNFRSF1B, DecreaseAmount) but 0 forward statements for the proposed direction. This provides evidence for a relationship between the entities, but the causal direction appears to be opposite to what bnlearn proposes. No PubMed abstracts were retrieved to provide additional context or contradict this finding.",,reverse,0.0,1.0,1.0,,35494080,35494080,"(TNF Receptor 2 (TNF-R2) -- receptor mediating TNF signaling.) AND (PD-1 -- immune checkpoint receptor on T cells, dampens T cell activity.)"
TNFRSF1B,CCL3,0.91,0.967032967032967,True,supported,0.6,supports_proposed_direction,"INDRA provides evidence for a relationship between TNFRSF1B and CCL3, with 2 forward statements (1 Inhibition, 1 Complex) versus 1 reverse statement (1 Complex only). The forward direction includes a directional Inhibition statement, while the reverse only contains non-directional Complex formation. This asymmetry favors the proposed TNFRSF1B -> CCL3 direction, though confidence is moderate due to lack of PubMed abstracts for additional context.",,conflicting,2.0,1.0,2.0,"34592754, 37041527",37041527,"34592754, 37041527","(TNF Receptor 2 (TNF-R2) -- receptor mediating TNF signaling.) AND (MIP-1alpha -- chemokine, recruits immune cells.)"
glucose,IL10,0.91,0.675824175824176,True,supported,0.7,supports_reverse_direction,"The INDRA causal statement graph shows strong directional evidence for the reverse relationship (IL10 -> glucose) with 7 statements including Activation, Inhibition, IncreaseAmount, and DecreaseAmount, while zero forward statements (glucose -> IL10) were found. The 11 undirected statements confirm a relationship exists but don't support the proposed direction. The evidence clearly favors IL10 regulating glucose rather than the proposed direction.",,reverse,0.0,7.0,11.0,,"25786871, 30410709, 32464093, 33708210, 33719858, 34463263, 36243830, 36647426, 38543910, 39125659, 39962379, 40002370","12383882, 24308966, 25786871, 26883847, 27693215, 30410709, 30972941, 32464093, 33708210, 33719858, 34463263, 36028386, 36243830, 36647426, 37296999, 37321060, 38543910, 39125659, 39819706, 39962379, 39992703, 40002370, 40383800",(Blood glucose (blood sugar).) AND (Interleukin-10 -- major anti-inflammatory/regulatory cytokine.)
age_group,IL10,0.9,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Binned/categorical age group (demographic covariate).) AND (Interleukin-10 -- major anti-inflammatory/regulatory cytokine.)
neutrophils,CXCL8,0.9,0.733333333333333,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Neutrophil count -- innate immune cells, first responders to infection (CBC differential).) AND (Interleukin-8 -- chemokine that recruits neutrophils.)"
creatinine,IGFBP7,0.9,1.0,True,supported,0.6,supports_reverse_direction,"INDRA provides evidence for a relationship between these entities (1 undirected statement), but the directional evidence contradicts the proposed direction: 1 reverse statement (IGFBP7 -> creatinine, Activation type) vs 0 forward statements. The INDRA direction signal explicitly indicates ""reverse,"" suggesting IGFBP7 activates or influences creatinine rather than the proposed creatinine -> IGFBP7 direction. No PubMed abstracts were retrieved to provide additional context or contradictory evidence.",,reverse,0.0,1.0,1.0,,"31661774, 37664563, 37950196","31661774, 37664563, 37950196","(Creatinine -- waste product of muscle metabolism, kidney function marker.) AND (Insulin-like Growth Factor Binding Protein 7 -- senescence/growth-regulatory protein.)"
LAG3,rdw,0.89,0.685393258426966,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(LAG-3 -- immune checkpoint receptor, dampens T cell activity.) AND (Red cell distribution width -- variability in red blood cell size (CBC).)"
IL1RN,esr,0.89,0.921348314606742,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.) AND (Erythrocyte sedimentation rate -- nonspecific marker of inflammation.)
triglycerides,IGFBP7,0.88,0.977272727272727,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Triglycerides -- blood fat level (lipid panel).) AND (Insulin-like Growth Factor Binding Protein 7 -- senescence/growth-regulatory protein.)
CXCL10,IGFBP7,0.88,1.0,True,supported,0.4,conflicting,"INDRA statements confirm a relationship exists between CXCL10 and IGFBP7 (Complex formation in both directions). However, the directional evidence is conflicting: 1 forward statement (Complex) versus 2 reverse statements (1 Complex, 1 Activation). The reverse direction has slightly more support, including an Activation statement which is more informative than Complex alone. No PubMed abstracts were retrieved to provide additional context or directional support.",,conflicting,1.0,2.0,2.0,12847218,"12847218, 38626308","12847218, 38626308","(IP-10 -- interferon-induced chemokine, recruits T cells.) AND (Insulin-like Growth Factor Binding Protein 7 -- senescence/growth-regulatory protein.)"
sex,HAVCR2,0.87,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Biological sex (demographic covariate).) AND (TIM-3 -- immune checkpoint receptor, marks exhausted T/NK cells.)"
IL18,eosinophils,0.87,0.540229885057471,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Interleukin-18 -- pro-inflammatory cytokine, activates NK/T cells.) AND (Eosinophil count -- involved in allergic/anti-parasitic responses (CBC differential).)"
CCL11,CCL8,0.87,0.988505747126437,True,supported,0.4,no_directional_evidence,"The INDRA data shows 8 forward, 8 reverse, and 8 undirected statements all of type ""Complex"", indicating a symmetric relationship between CCL11 (eotaxin) and CCL8 (MCP-2) with no directional preference. The PubMed abstracts confirm these chemokines are related functionally (both are CCR3 ligands mentioned together in multiple contexts), but provide no mechanistic evidence that CCL11 regulates or causes CCL8 expression or vice versa. The evidence supports a relationship exists but not the proposed CCL11 -> CCL8 direction specifically.","11110785, 11044560, 12503787, 33930716, 16210056",conflicting,8.0,8.0,8.0,"18602166, 27834814, 28212753, 28381538, 28655871, 32157087, 32296423, 34767039","18602166, 27834814, 28212753, 28381538, 28655871, 32157087, 32296423, 34767039","18602166, 27834814, 28212753, 28381538, 28655871, 32157087, 32296423, 34767039","(Eotaxin-1 -- chemokine that recruits eosinophils.) AND (MCP-2 -- chemokine, recruits monocytes.)"
CXCL10,TNF,0.86,0.941860465116279,True,supported,0.85,supports_reverse_direction,"The INDRA database shows strong evidence for a relationship between CXCL10 and TNF, with 25 reverse statements (TNF -> CXCL10) including activation, increase/decrease amount, and inhibition types, versus 0 forward statements supporting the proposed direction. The evidence clearly indicates TNF regulates CXCL10 expression rather than the reverse, with no PubMed abstracts or INDRA statements supporting CXCL10 -> TNF directionality.",,reverse,0.0,25.0,25.0,,"16253303, 17505511, 17763275, 20627090, 22053613, 24204948, 24970922, 25038626, 25545378, 25793917, 26419927, 26568760, 26645045, 26684789, 26881918, 27215082, 27418099, 27808111, 29535722, 30867251, 30947382, 31078059, 31964363, 32150861, 32983153, 33203088, 33414477, 33708109, 33969227, 34685582, 34758308, 34957382, 36366313, 39749215","16253303, 17505511, 17763275, 19607809, 20532209, 20627090, 21221121, 22053613, 22989785, 24204948, 24970922, 25038626, 25048951, 25545378, 25793917, 26419927, 26568760, 26684789, 26881918, 27215082, 27418099, 27622765, 27808111, 29535722, 31078059, 31964363, 32150861, 32983153, 33203088, 33414477, 33708109, 34531754, 34685582, 34758308, 34957382, 36366313, 36613458, 36837716, 38567200, 38575988, 39346534, 39749215","(IP-10 -- interferon-induced chemokine, recruits T cells.) AND (Tumor Necrosis Factor (alpha) -- major pro-inflammatory cytokine.)"
LAG3,IGFBP7,0.86,0.930232558139535,True,supported,0.4,no_directional_evidence,"INDRA reports one Complex formation statement between LAG3 and IGFBP7 (PMID 32125906), which appears in forward, reverse, and undirected categories. Complex formation is inherently non-directional and does not establish causality. No PubMed abstracts were retrieved to provide additional context or directional evidence. While a physical interaction is supported, there is no evidence favoring the proposed LAG3 -> IGFBP7 direction over the reverse.",,conflicting,1.0,1.0,1.0,32125906,32125906,32125906,"(LAG-3 -- immune checkpoint receptor, dampens T cell activity.) AND (Insulin-like Growth Factor Binding Protein 7 -- senescence/growth-regulatory protein.)"
rdw,IGFBP7,0.86,0.965116279069767,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Red cell distribution width -- variability in red blood cell size (CBC).) AND (Insulin-like Growth Factor Binding Protein 7 -- senescence/growth-regulatory protein.)
CXCL9,KLRD1,0.86,0.988372093023256,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(MIG -- interferon-gamma-induced chemokine, recruits T cells.) AND (CD94 -- NK cell surface receptor.)"
IL10,platelets,0.86,0.976744186046512,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Interleukin-10 -- major anti-inflammatory/regulatory cytokine.) AND (Platelet count -- cell fragments involved in blood clotting (CBC).)
GDF15,FGF21,0.86,1.0,True,supported,0.6,conflicting,"The INDRA statements provide strong evidence that a relationship exists between GDF15 and FGF21, with multiple statement types (Complex, IncreaseAmount, Activation, DecreaseAmount, Inhibition) from various sources. However, the directional evidence is conflicting: there are 5 forward statements (GDF15->FGF21) and 5 reverse statements (FGF21->GDF15), with similar diversity of interaction types in both directions. Without PubMed abstracts to provide additional context, and with equal counts of forward and reverse directional statements, the evidence does not favor one direction over the other.",,conflicting,5.0,5.0,9.0,"31786315, 34972147, 36642986, 38321473, 39402176, 39976232","31817347, 34419687, 34740866, 34972147, 34991945, 38013040, 39402176, 40274908","31786315, 31817347, 34419687, 34740866, 34972147, 34991945, 36642986, 38013040, 38321473, 39402176, 39976232, 40274908","(Growth Differentiation Factor 15 -- stress-response cytokine, marker of aging/mitochondrial stress.) AND (Fibroblast Growth Factor 21 -- metabolic hormone (fasting/stress response).)"
VEGFA,triglycerides,0.86,0.988372093023256,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Vascular Endothelial Growth Factor A -- drives blood vessel formation (angiogenesis).) AND (Triglycerides -- blood fat level (lipid panel).)
creatinine,IL18,0.84,0.916666666666667,True,supported,0.4,conflicting,"INDRA statements provide evidence that a relationship exists between creatinine and IL18, with IncreaseAmount statements in both directions (1 forward from PMID 27862586, 1 reverse from PMID 15273557). However, the equal bidirectional evidence (1:1 ratio) and the INDRA ""conflicting"" direction signal indicate no clear support for the proposed creatinine->IL18 direction over the reverse. Without PubMed abstracts to provide additional context, confidence remains low.",,conflicting,1.0,1.0,2.0,27862586,15273557,"15273557, 27862586","(Creatinine -- waste product of muscle metabolism, kidney function marker.) AND (Interleukin-18 -- pro-inflammatory cytokine, activates NK/T cells.)"
hematocrit,esr,0.84,0.785714285714286,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Percent of blood volume made up of red blood cells (CBC).) AND (Erythrocyte sedimentation rate -- nonspecific marker of inflammation.)
PDCD1,CD8A,0.84,0.928571428571428,True,supported,0.6,conflicting,"INDRA evidence clearly supports a relationship between PDCD1 and CD8A (4 undirected statements including complex formation). However, the directional evidence is conflicting: 3 forward statements (1 IncreaseAmount, 2 Complex) versus 3 reverse statements (1 DecreaseAmount, 2 Complex). The equal count of forward and reverse directional statements, combined with the fact that complex formation is bidirectional by nature, means the evidence does not favor the proposed direction over the reverse.",,conflicting,3.0,3.0,4.0,"29632718, 33313223, 38527557, 39354287","29632718, 35471938, 38527557, 39354287","29632718, 33313223, 35471938, 38527557, 39354287","(PD-1 -- immune checkpoint receptor on T cells, dampens T cell activity.) AND (CD8-alpha -- surface marker defining cytotoxic T cells.)"
LEP,FGF21,0.84,0.642857142857143,True,supported,0.4,conflicting,"INDRA provides strong evidence that LEP and FGF21 are related (6 forward statements, 9 reverse statements, plus 12 undirected), confirming a relationship exists. However, the directional evidence is conflicting: 6 forward statements (LEP->FGF21) versus 9 reverse statements (FGF21->LEP), with the reverse direction slightly outnumbering the proposed direction. Without PubMed abstracts to provide additional context, and given the conflicting INDRA signals, neither direction can be strongly supported over the other.",,conflicting,6.0,9.0,12.0,"22136913, 22792234, 23193213, 25670497, 28139438, 29891216, 33924880, 33925808, 34015901, 35605662, 35944896, 37657012, 41596403","22136913, 24072813, 25670497, 28090343, 28139438, 28380381, 29891216, 32328611, 32698539, 32917830, 33677937, 33925808, 34015901, 37657012, 37935033, 38092892, 39608059, 40331190, 41596403","22136913, 22792234, 23193213, 24072813, 25670497, 28090343, 28139438, 28380381, 29891216, 32328611, 32698539, 32917830, 33677937, 33924880, 33925808, 34015901, 35605662, 35944896, 37657012, 37935033, 38092892, 39608059, 40331190, 41596403",(Leptin -- hormone from fat tissue that regulates appetite/energy balance.) AND (Fibroblast Growth Factor 21 -- metabolic hormone (fasting/stress response).)
LEP,eosinophils,0.83,0.80722891566265,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Leptin -- hormone from fat tissue that regulates appetite/energy balance.) AND (Eosinophil count -- involved in allergic/anti-parasitic responses (CBC differential).)
IL1RN,alt,0.81,0.82716049382716,True,supported,0.4,conflicting,"INDRA provides evidence for a relationship between IL1RN and alt with multiple statement types (Complex, Activation, IncreaseAmount). However, the directional evidence is conflicting: 2 forward statements (Complex, Activation) and 2 reverse statements (Complex, IncreaseAmount) provide equal support for both directions. Without PubMed abstracts to clarify the biological context and directionality, the evidence supports a relationship exists but cannot distinguish the proposed direction from the reverse.",,conflicting,2.0,2.0,3.0,"22027586, 35639340","22027586, 31087434","22027586, 31087434, 35639340","(Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.) AND (Alanine aminotransferase -- liver enzyme, liver injury marker.)"
IL1RN,CCL2,0.81,0.938271604938272,True,supported,0.6,conflicting,"The INDRA database shows substantial evidence for a relationship between IL1RN and CCL2 (15 undirected statements plus directional ones), confirming these entities interact. However, the directional evidence is conflicting: 14 forward statements (IL1RN -> CCL2) include regulatory relationships (DecreaseAmount, Activation, IncreaseAmount, Inhibition), while 11 reverse statements (CCL2 -> IL1RN) also include an Activation. The majority of statements in both directions are Complex formation (10 each), which are undirected. With nearly balanced counts and mixed causal statement types in both directions, the evidence does not clearly favor the proposed direction over the reverse.",,conflicting,14.0,11.0,15.0,"16078996, 17375077, 22000099, 22036516, 24340078, 26108163, 27217154, 27986554, 30191960, 30778653, 31217483, 33491070, 34516920, 35602933, 38547441, 38782951, 39830040, 40666507","16078996, 17375077, 22000099, 22036516, 24340078, 26108163, 27217154, 29922283, 30778653, 31217483, 34516920, 38547441, 39830040, 40666507","16078996, 17375077, 22000099, 22036516, 24340078, 26108163, 27217154, 27986554, 29922283, 30191960, 30778653, 31217483, 33491070, 34516920, 35602933, 38547441, 38782951, 39830040, 40666507",(Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.) AND (MCP-1 -- chemokine that recruits monocytes.)
CD8A,potassium,0.81,0.981481481481482,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(CD8-alpha -- surface marker defining cytotoxic T cells.) AND (Serum potassium (electrolyte).)
alt,IGFBP7,0.81,0.888888888888889,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Alanine aminotransferase -- liver enzyme, liver injury marker.) AND (Insulin-like Growth Factor Binding Protein 7 -- senescence/growth-regulatory protein.)"
hematocrit,alt,0.79,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Percent of blood volume made up of red blood cells (CBC).) AND (Alanine aminotransferase -- liver enzyme, liver injury marker.)"
IL6,crp,0.79,0.556962025316456,True,supported,0.85,supports_proposed_direction,"Multiple PubMed abstracts consistently describe IL-6 as a pro-inflammatory cytokine that triggers or is associated with the production of acute-phase reactants including CRP. PMID 21437087 explicitly states ""Cytokines also trigger the production of acute-phase reactants such as C-reactive protein"" after discussing IL-6 as a pro-inflammatory cytokine. PMID 23091503 shows parallel decreases in IL-6 and CRP with statin treatment, consistent with IL-6 driving CRP production. The biological mechanism is well-established: IL-6 induces hepatic synthesis of acute-phase proteins like CRP. While INDRA provides no directional statements, the PubMed literature strongly supports IL-6 → CRP directionality based on established inflammatory signaling pathways.","10428295, 12147771, 21437087, 23091503, 16574683",none,0.0,0.0,0.0,,,,(Interleukin-6 -- major pro-inflammatory cytokine.) AND (C-reactive protein -- acute-phase inflammation marker.)
VEGFA,platelets,0.78,0.974358974358974,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Vascular Endothelial Growth Factor A -- drives blood vessel formation (angiogenesis).) AND (Platelet count -- cell fragments involved in blood clotting (CBC).)
crp,neutrophils,0.77,0.883116883116883,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(C-reactive protein -- acute-phase inflammation marker.) AND (Neutrophil count -- innate immune cells, first responders to infection (CBC differential).)"
eosinophils,ast,0.77,0.987012987012987,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Eosinophil count -- involved in allergic/anti-parasitic responses (CBC differential).) AND (Aspartate aminotransferase -- liver enzyme, liver injury marker.)"
CXCL8,CCL2,0.77,0.844155844155844,True,supported,0.4,conflicting,"The literature strongly supports a relationship between CXCL8 and CCL2, as both are key inflammatory chemokines that co-regulate immune responses (PMIDs 28189389, 27863550, 26466066, 31271845, 23075670). However, the directional evidence is conflicting: INDRA shows equal counts of forward (25) and reverse (25) directional statements with similar causal types. The PubMed abstracts describe these chemokines as coordinated mediators of inflammation but do not establish a clear directional dependency where CXCL8 regulates CCL2 expression or vice versa. They appear to function in parallel rather than in a simple causal cascade.","28189389, 27863550, 26466066, 31271845, 23075670",conflicting,25.0,25.0,25.0,"12356582, 16118510, 16142858, 16532324, 18791359, 19063994, 20627090, 21334428, 22000099, 22805873, 22883023, 23092829, 23352378, 24970800, 25264363, 25452755, 25905622, 25963887, 26270969, 26478735, 27168728, 27235855, 27496101, 27505625, 27907172, 28531215, 28928004, 29374213, 29479319, 29670468, 29694440, 29748248, 30228372, 31871502, 32949185, 32973773, 34135910, 34676126, 36432041, 36551901, 37170459, 38642584, 39057789, 39770782, 40040991, 40098558, 8674120, 9714185","11381071, 16142858, 16532324, 18791359, 19063994, 19735741, 20333310, 20627090, 21334428, 22000099, 22178803, 22805873, 22883023, 23352378, 23764888, 24918924, 25264363, 25706389, 25905622, 26270969, 26701795, 27168728, 27403039, 27496101, 27505625, 27907172, 28531215, 28928004, 29209219, 29374213, 29748248, 30228372, 30562564, 31508331, 31871502, 32949185, 32973773, 34135910, 34531754, 34676126, 35047989, 36108613, 36370518, 36634048, 36985171, 37170459, 37197881, 37296891, 38857290, 40040991, 8674120","11381071, 16118510, 18791359, 19063994, 19735741, 20333310, 20627090, 21334428, 22000099, 22178803, 22883023, 23092829, 23352378, 23764888, 24918924, 24970800, 25264363, 25452755, 25706389, 25905622, 25963887, 26478735, 26701795, 27235855, 27403039, 27496101, 27907172, 28928004, 29209219, 29374213, 29670468, 29694440, 29748248, 30228372, 30562564, 31508331, 32973773, 34135910, 34531754, 34676126, 35047989, 36108613, 36370518, 36432041, 36551901, 36634048, 36985171, 37170459, 37197881, 37296891, 38642584, 38857290, 39057789, 39770782, 40040991, 40098558, 9714185",(Interleukin-8 -- chemokine that recruits neutrophils.) AND (MCP-1 -- chemokine that recruits monocytes.)
IL7,creatinine,0.77,0.974025974025974,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Interleukin-7 -- cytokine required for lymphocyte development/survival.) AND (Creatinine -- waste product of muscle metabolism, kidney function marker.)"
GZMA,CCL8,0.77,0.948051948051948,True,supported,0.6,supports_reverse_direction,"INDRA provides evidence for a relationship between these entities (1 reverse directional statement showing CCL8 activates GZMA). However, the evidence supports the reverse direction (CCL8 -> GZMA) rather than the proposed direction (GZMA -> CCL8). No PubMed abstracts were retrieved to provide additional context or support for the proposed direction.",,reverse,0.0,1.0,1.0,,9505194,9505194,"(Granzyme A -- cytotoxic enzyme released by NK/T cells.) AND (MCP-2 -- chemokine, recruits monocytes.)"
CXCL8,wbc,0.76,0.960526315789474,True,supported,0.85,supports_proposed_direction,"Multiple PubMed abstracts consistently demonstrate that CXCL8 (IL-8) is a chemokine that recruits and increases white blood cells, particularly neutrophils, in various inflammatory contexts. PMID 26303011 shows PA401 (a CXCL8 inhibitor) normalizes elevated WBC counts in LPS-exposed mice. PMID 26668998 demonstrates that reducing IL-8 levels decreases total white blood cells and neutrophils. PMID 18078418 shows IL-8 enhances neutrophil chemotaxis and correlates with increased WBC. PMID 10509638 shows anti-IL-8 antibody treatment reduces leukocyte recruitment. These studies collectively support CXCL8 causing increases in WBC (the proposed direction), not WBC causing CXCL8 changes.","26303011, 26668998, 18078418, 10509638, 10624772",none,0.0,0.0,0.0,,,,(Interleukin-8 -- chemokine that recruits neutrophils.) AND (Total white blood cell (leukocyte) count (CBC).)
IFNG,hematocrit,0.76,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Interferon-gamma -- key antiviral/immune-activating cytokine.) AND (Percent of blood volume made up of red blood cells (CBC).)
ldl,monocytes,0.75,0.893333333333333,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(LDL ('bad') cholesterol (lipid panel).) AND (Monocyte count -- precursors to macrophages/dendritic cells (CBC differential).)
CXCL8,MMP12,0.75,0.733333333333333,True,supported,0.4,conflicting,"INDRA evidence confirms a relationship exists between CXCL8 and MMP12 with 5 forward directional statements (Activation, IncreaseAmount) and 7 reverse directional statements (Activation, DecreaseAmount, Inhibition), plus 3 complex formation statements in each direction. However, the reverse direction has slightly more support (7 vs 5 statements), and the signal is classified as ""conflicting,"" indicating bidirectional or context-dependent interactions. Without PubMed abstracts to provide additional context, confidence is moderate that a relationship exists but low regarding the proposed direction.",,conflicting,5.0,7.0,9.0,"24162243, 24625755, 26438797, 26841025, 37517061, 39437760","16253280, 18390828, 18660381, 21664759, 24162243, 24625755, 26841025, 29870759, 31635261","16253280, 18390828, 18660381, 21664759, 24162243, 24625755, 26438797, 26841025, 29870759, 31635261, 37517061, 39437760",(Interleukin-8 -- chemokine that recruits neutrophils.) AND (Matrix Metalloproteinase 12 -- tissue-remodeling enzyme (macrophage elastase).)
IL1RN,CCL4,0.75,0.706666666666667,True,supported,0.4,conflicting,"INDRA evidence supports that a relationship exists between IL1RN and CCL4 (2 forward statements including 1 Activation, 1 reverse Complex statement). However, the directional evidence is conflicting: while there is 1 Activation statement supporting IL1RN->CCL4, both entities also participate in Complex formation (bidirectional). The proposed direction has slightly more support (2 forward vs 1 reverse), but the presence of reverse statements and the predominance of non-directional Complex relationships makes the directionality uncertain. No PubMed abstracts were retrieved to provide additional context.",,conflicting,2.0,1.0,2.0,"21687657, 35415891",21687657,"21687657, 35415891","(Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.) AND (MIP-1beta -- chemokine, recruits immune cells.)"
